type,source_url,local_path,bytes,status
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf9404e964aa.jpg,assets/migrated/images/cec39ec12b11_5cf9404e964aa.jpg,123679,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf9404ece9a5.jpg,assets/migrated/images/a3a357657de0_5cf9404ece9a5.jpg,243784,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf9404ece9a5.jpg,assets/migrated/images/4c7b40a56861_5cf9404ece9a5.jpg,96833,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf9404f13ee0.jpg,assets/migrated/images/8d907326016e_5cf9404f13ee0.jpg,254361,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf9404f13ee0.jpg,assets/migrated/images/7372c5bf6f9d_5cf9404f13ee0.jpg,97447,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf9404f53bad.jpg,assets/migrated/images/065d2b3c4a19_5cf9404f53bad.jpg,222818,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf9404f53bad.jpg,assets/migrated/images/9063a1ded0da_5cf9404f53bad.jpg,101086,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf9404f875ba.jpg,assets/migrated/images/98b13d803bc0_5cf9404f875ba.jpg,276840,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf9404f875ba.jpg,assets/migrated/images/2ed54aa37192_5cf9404f875ba.jpg,111635,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf9404fbffa5.jpg,assets/migrated/images/41f4b08695a1_5cf9404fbffa5.jpg,281001,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf9404fbffa5.jpg,assets/migrated/images/9d3296b3e1fe_5cf9404fbffa5.jpg,115726,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf94050092b8.jpg,assets/migrated/images/235f9d5e71b1_5cf94050092b8.jpg,278225,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf94050092b8.jpg,assets/migrated/images/7638b579d78e_5cf94050092b8.jpg,115217,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf94050405e5.jpg,assets/migrated/images/b954d63c4847_5cf94050405e5.jpg,191707,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf94050405e5.jpg,assets/migrated/images/7f748b236f1e_5cf94050405e5.jpg,88040,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf9405074e52.jpg,assets/migrated/images/af39944437c6_5cf9405074e52.jpg,230563,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf9405074e52.jpg,assets/migrated/images/10bb266edf62_5cf9405074e52.jpg,96872,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf94050a9bfe.jpg,assets/migrated/images/5258829d36cb_5cf94050a9bfe.jpg,224019,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf94050a9bfe.jpg,assets/migrated/images/8823812dcf37_5cf94050a9bfe.jpg,96258,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf94050de7f3.jpg,assets/migrated/images/ae9e340227d8_5cf94050de7f3.jpg,221153,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf94050de7f3.jpg,assets/migrated/images/1795fa08ce06_5cf94050de7f3.jpg,91624,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf940512214b.jpg,assets/migrated/images/ea57290d158a_5cf940512214b.jpg,105658,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf940512214b.jpg,assets/migrated/images/c346f7be54ac_5cf940512214b.jpg,96971,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf940513ff5c.jpg,assets/migrated/images/f161e71b2b08_5cf940513ff5c.jpg,293933,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf940513ff5c.jpg,assets/migrated/images/bc795e668ed3_5cf940513ff5c.jpg,120028,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf9405178928.jpg,assets/migrated/images/11d3c04abafd_5cf9405178928.jpg,181587,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf9405178928.jpg,assets/migrated/images/860178c5d71b_5cf9405178928.jpg,86332,200
asset,https://www.ochodnica.sk/img/galleries/39/big/5cf94051ad3b8.jpg,assets/migrated/images/225fdb0dbe04_5cf94051ad3b8.jpg,269373,200
asset,https://www.ochodnica.sk/img/galleries/39/small/5cf94051ad3b8.jpg,assets/migrated/images/d88ac8ee2154_5cf94051ad3b8.jpg,124393,200
page,https://www.ochodnica.sk/sk/o-obci/poloha.html,sk/o-obci/poloha.html,47397,200
page,https://www.ochodnica.sk/sk/o-obci/demografia.html,sk/o-obci/demografia.html,38516,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/erb-obce-ochodnica.jpg,assets/migrated/images/5247e0ba7944_erb-obce-ochodnica.jpg,48166,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/zastava-obce-ochodnica.jpg,assets/migrated/images/6e6fcef5f4d6_zastava-obce-ochodnica.jpg,23809,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/znakova-zastava-ochodnica.jpg,assets/migrated/images/4775d7a42443_znakova-zastava-ochodnica.jpg,43324,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/standarda-starostu-ochodnice.jpg,assets/migrated/images/3a4af05a9c5b_standarda-starostu-ochodnice.jpg,62499,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/kratka-zastava-ochodnica.jpg,assets/migrated/images/10dd054c69b0_kratka-zastava-ochodnica.jpg,16212,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/koruhva-ochodnica.jpg,assets/migrated/images/916c93113519_koruhva-ochodnica.jpg,22758,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/velka-koruhva-ochodnica.jpg,assets/migrated/images/a48d9b9db474_velka-koruhva-ochodnica.jpg,31495,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/pecat-obce-ochodnica.jpg,assets/migrated/images/a95235e50bc2_pecat-obce-ochodnica.jpg,21701,200
asset,https://www.ochodnica.sk/app/webroot/img/ckeditor/erb-ochodnica-ciernobiely.jpg,assets/migrated/images/86f1e7429f55_erb-ochodnica-ciernobiely.jpg,44853,200
asset,https://www.ochodnica.sk/files/downloads/ziadost-o-pouzitie-symbolov-obce.pdf,assets/migrated/documents/9817cdf56046_ziadost-o-pouzitie-symbolov-obce.pdf,377454,200
page,https://www.ochodnica.sk/sk/o-obci/symboly-obce.html,sk/o-obci/symboly-obce.html,40315,200
page,https://www.ochodnica.sk/sk/o-obci/zivot-v-obci.html,sk/o-obci/zivot-v-obci.html,39660,200
page,https://www.ochodnica.sk/sk/o-obci/mapy-obce.html,sk/o-obci/mapy-obce.html,37990,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8bcf265.jpg,assets/migrated/images/ac69b51e16ff_5d008d8bcf265.jpg,198727,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8bcf265.jpg,assets/migrated/images/c762f4092c4b_5d008d8bcf265.jpg,92594,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d009052714e9.jpg,assets/migrated/images/ac4be5c87f7a_5d009052714e9.jpg,245734,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d009052714e9.jpg,assets/migrated/images/2ea5e69263c4_5d009052714e9.jpg,88430,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8c1371e.jpg,assets/migrated/images/899431adcb05_5d008d8c1371e.jpg,162091,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8c1371e.jpg,assets/migrated/images/8ff6f28e1b50_5d008d8c1371e.jpg,76898,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8c448c1.jpg,assets/migrated/images/1ff7292b4ca2_5d008d8c448c1.jpg,183382,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8c448c1.jpg,assets/migrated/images/bc4db0a28eaa_5d008d8c448c1.jpg,89293,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8c7e605.jpg,assets/migrated/images/7d65f228afd2_5d008d8c7e605.jpg,237150,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8c7e605.jpg,assets/migrated/images/9c544b38504f_5d008d8c7e605.jpg,95832,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8cb31b6.jpg,assets/migrated/images/e00aafd6262e_5d008d8cb31b6.jpg,213668,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8cb31b6.jpg,assets/migrated/images/6ddfd5ae2f41_5d008d8cb31b6.jpg,85945,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8cf18e8.jpg,assets/migrated/images/6f7ceda76829_5d008d8cf18e8.jpg,186402,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8cf18e8.jpg,assets/migrated/images/7a1e559b243e_5d008d8cf18e8.jpg,81535,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8d3318b.jpg,assets/migrated/images/bbf99a24af1f_5d008d8d3318b.jpg,204850,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8d3318b.jpg,assets/migrated/images/7c43e170869d_5d008d8d3318b.jpg,92652,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8d670c8.jpg,assets/migrated/images/ef606d231e25_5d008d8d670c8.jpg,264783,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8d670c8.jpg,assets/migrated/images/78a110024d98_5d008d8d670c8.jpg,101876,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8d9cd39.jpg,assets/migrated/images/f4a156f1132c_5d008d8d9cd39.jpg,196329,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8d9cd39.jpg,assets/migrated/images/e480ce20e2b2_5d008d8d9cd39.jpg,90927,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8dcfcbb.jpg,assets/migrated/images/5acd6ed27a60_5d008d8dcfcbb.jpg,203472,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8dcfcbb.jpg,assets/migrated/images/9297953296fa_5d008d8dcfcbb.jpg,95508,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8e1abde.jpg,assets/migrated/images/db090ed882e9_5d008d8e1abde.jpg,188002,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8e1abde.jpg,assets/migrated/images/1be6a383adf8_5d008d8e1abde.jpg,90652,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8e4ff35.jpg,assets/migrated/images/82896ed7f88c_5d008d8e4ff35.jpg,180924,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8e4ff35.jpg,assets/migrated/images/af4801b15267_5d008d8e4ff35.jpg,87120,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8e7f22f.jpg,assets/migrated/images/fdbac4687b85_5d008d8e7f22f.jpg,275204,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8e7f22f.jpg,assets/migrated/images/726508eb4d05_5d008d8e7f22f.jpg,104082,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8eb2854.jpg,assets/migrated/images/f582f71eced7_5d008d8eb2854.jpg,209186,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8eb2854.jpg,assets/migrated/images/7d8f6e73fb40_5d008d8eb2854.jpg,86525,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8ee7257.jpg,assets/migrated/images/6223519299cf_5d008d8ee7257.jpg,205278,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8ee7257.jpg,assets/migrated/images/25f5c97c8942_5d008d8ee7257.jpg,98688,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8f2a355.jpg,assets/migrated/images/755ba7f22118_5d008d8f2a355.jpg,293193,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8f2a355.jpg,assets/migrated/images/5dda85460fda_5d008d8f2a355.jpg,104940,200
asset,https://www.ochodnica.sk/img/galleries/53/big/5d008d8f5dfff.jpg,assets/migrated/images/42fd57f324ef_5d008d8f5dfff.jpg,279374,200
asset,https://www.ochodnica.sk/img/galleries/53/small/5d008d8f5dfff.jpg,assets/migrated/images/a89d9f17face_5d008d8f5dfff.jpg,103895,200
page,https://www.ochodnica.sk/sk/o-obci/doprava.html,sk/o-obci/doprava.html,44684,200
asset,https://www.ochodnica.sk/files/downloads/zakon-o-obecnom-zriadeni.pdf,assets/migrated/documents/4b721dda11c2_zakon-o-obecnom-zriadeni.pdf,221322,200
asset,https://www.ochodnica.sk/files/downloads/statut-obce-ochodnica.pdf,assets/migrated/documents/a19c552e04e2_statut-obce-ochodnica.pdf,1473770,200
asset,https://www.ochodnica.sk/files/downloads/organizacny-poriadok-ochodnica.pdf,assets/migrated/documents/34173581aa86_organizacny-poriadok-ochodnica.pdf,882667,200
asset,https://www.ochodnica.sk/files/downloads/rozdelenie-obvodov-poslancov.pdf,assets/migrated/documents/1e2cfd2136b0_rozdelenie-obvodov-poslancov.pdf,79002,200
asset,https://www.ochodnica.sk/files/downloads/program-rozvoja-ochodnica-2017-2026.zip,assets/migrated/documents/5203eb2b7f82_program-rozvoja-ochodnica-2017-2026.zip,3534704,200
asset,https://www.ochodnica.sk/files/downloads/komunitny-plan-2025-2031.pdf,assets/migrated/documents/c6a48a16eae9_komunitny-plan-2025-2031.pdf,948953,200
asset,https://www.ochodnica.sk/files/downloads/rokovaci-poriadok-zastupitelstva.pdf,assets/migrated/documents/6823f070c828_rokovaci-poriadok-zastupitelstva.pdf,68187,200
asset,https://www.ochodnica.sk/files/downloads/zasady-hospodarenia-a-nakladania-s-majetkom-obce-1.pdf,assets/migrated/documents/7095624ef7b9_zasady-hospodarenia-a-nakladania-s-majetkom-obce-1.pdf,457296,200
asset,https://www.ochodnica.sk/files/downloads/dodatok-c-1-k-zasadam-hodpodarenia-a-nakladania-s-majetkom-obce-ochodnica.pdf,assets/migrated/documents/cd5ec4e4b924_dodatok-c-1-k-zasadam-hodpodarenia-a-nakladania-s-majetkom-obce-ochodnica.pdf,1735087,200
asset,https://www.ochodnica.sk/files/downloads/zasady-odmenovania-poslancov-ochodnica-2.pdf,assets/migrated/documents/cd6f1cef18cd_zasady-odmenovania-poslancov-ochodnica-2.pdf,930578,200
asset,https://www.ochodnica.sk/files/downloads/program-odpadoveho-hospodarstva-2016-2020.pdf,assets/migrated/documents/441573aafbfc_program-odpadoveho-hospodarstva-2016-2020.pdf,835440,200
asset,https://www.ochodnica.sk/files/downloads/pracovny-poriadok-zamestnancov-obce-ochodnica.pdf,assets/migrated/documents/3f4c8d1c9844_pracovny-poriadok-zamestnancov-obce-ochodnica.pdf,6662739,200
asset,https://www.ochodnica.sk/files/downloads/rozpocet-obce-ochodnica-2025-2027.pdf,assets/migrated/documents/dbd9edfac016_rozpocet-obce-ochodnica-2025-2027.pdf,451702,200
asset,https://www.ochodnica.sk/files/downloads/rozpocet-obce-ochodnica-2024-2026.pdf,assets/migrated/documents/0d851cf3aa42_rozpocet-obce-ochodnica-2024-2026.pdf,1598686,200
asset,https://www.ochodnica.sk/files/downloads/rozpocet-obce-2023-2025.pdf,assets/migrated/documents/6eb397a00627_rozpocet-obce-2023-2025.pdf,1544650,200
asset,https://www.ochodnica.sk/files/downloads/rozpocet-obce-2022-2024.pdf,assets/migrated/documents/80813fa5fda8_rozpocet-obce-2022-2024.pdf,1536435,200
asset,https://www.ochodnica.sk/files/downloads/rozpocet-obce-2021-2023.pdf,assets/migrated/documents/0878fb612b4e_rozpocet-obce-2021-2023.pdf,14708135,200
asset,https://www.ochodnica.sk/files/downloads/rozpocet-obce-2014-2016.pdf,assets/migrated/documents/d8a39dfc57e8_rozpocet-obce-2014-2016.pdf,1380789,200
asset,https://www.ochodnica.sk/files/downloads/rozpocet-obce-2011-2013.pdf,assets/migrated/documents/4a9acb979700_rozpocet-obce-2011-2013.pdf,587519,200
asset,https://www.ochodnica.sk/files/downloads/navrh-rozpoc-tu-obce-ochodnica-na-roky-2026-2028.pdf,assets/migrated/documents/eaf49e4312db_navrh-rozpoc-tu-obce-ochodnica-na-roky-2026-2028.pdf,206128,200
asset,https://www.ochodnica.sk/files/attachments/navrh-rozpoctu-obce-ochodnica-na-roky-2025-2027.pdf,assets/migrated/documents/cd25869d972a_navrh-rozpoctu-obce-ochodnica-na-roky-2025-2027.pdf,453442,200
asset,https://www.ochodnica.sk/files/attachments/navrh-rozpoctu-obce-ochodnica-na-roky-2024-2026.pdf,assets/migrated/documents/f9f29632d3e6_navrh-rozpoctu-obce-ochodnica-na-roky-2024-2026.pdf,1612252,200
asset,https://www.ochodnica.sk/files/downloads/navrh-rozpoctu-2023-2025.pdf,assets/migrated/documents/31290a353441_navrh-rozpoctu-2023-2025.pdf,1549004,200
asset,https://www.ochodnica.sk/files/downloads/navrh-rozpoctu-2022-2024.pdf,assets/migrated/documents/aaed6fba80b4_navrh-rozpoctu-2022-2024.pdf,1511317,200
asset,https://www.ochodnica.sk/files/downloads/navrh-rozpoctu-2021-2023.pdf,assets/migrated/documents/1811469f9c8f_navrh-rozpoctu-2021-2023.pdf,1486364,200
asset,https://www.ochodnica.sk/files/downloads/navrh-rozpoctu-2020-2022.pdf,assets/migrated/documents/35ecb5508799_navrh-rozpoctu-2020-2022.pdf,1474366,200
asset,https://www.ochodnica.sk/files/downloads/navrh-rozpoctu-2019-2021.pdf,assets/migrated/documents/8f60a49ad4c6_navrh-rozpoctu-2019-2021.pdf,849541,200
asset,https://www.ochodnica.sk/files/downloads/navrh-rozpoctu-2018-2020.pdf,assets/migrated/documents/6a05ae42f007_navrh-rozpoctu-2018-2020.pdf,1424747,200
asset,https://www.ochodnica.sk/files/downloads/navrh-rozpoctu-2016-2018.pdf,assets/migrated/documents/5f3a003efc91_navrh-rozpoctu-2016-2018.pdf,1737971,200
asset,https://www.ochodnica.sk/files/downloads/navrh-rozpoctu-obce-2015-2017.pdf,assets/migrated/documents/d6ad056f057f_navrh-rozpoctu-obce-2015-2017.pdf,1601555,200
asset,https://www.ochodnica.sk/files/downloads/navrh-rozpoctu-2013-2015.pdf,assets/migrated/documents/2381d0247998_navrh-rozpoctu-2013-2015.pdf,1321633,200
asset,https://www.ochodnica.sk/files/downloads/plnenie-rozpoctu-obce-1-12-2016.pdf,assets/migrated/documents/918931e5e7d0_plnenie-rozpoctu-obce-1-12-2016.pdf,879617,200
asset,https://www.ochodnica.sk/files/downloads/zaverecny-ucet-obce-ochodnica-2023.pdf,assets/migrated/documents/9db6bb1924e2_zaverecny-ucet-obce-ochodnica-2023.pdf,746102,200
asset,https://www.ochodnica.sk/files/downloads/navrh-zaverecny-ucet-obce-ochodnica-2021.pdf,assets/migrated/documents/6c4689db9c1f_navrh-zaverecny-ucet-obce-ochodnica-2021.pdf,687624,200
asset,https://www.ochodnica.sk/files/downloads/navrh-zaverecny-ucet-obce-ochodnica-2020.pdf,assets/migrated/documents/0755c7113ff0_navrh-zaverecny-ucet-obce-ochodnica-2020.pdf,1242002,200
asset,https://www.ochodnica.sk/files/downloads/zaverecny-ucet-obce-ochodnica-2019.pdf,assets/migrated/documents/58cc2ed3f112_zaverecny-ucet-obce-ochodnica-2019.pdf,1241533,200
asset,https://www.ochodnica.sk/files/downloads/zaverecny-ucet-obce-ochodnica-2018.pdf,assets/migrated/documents/e05b4df41cda_zaverecny-ucet-obce-ochodnica-2018.pdf,1242217,200
asset,https://www.ochodnica.sk/files/downloads/zaverecny-ucet-obce-ochodnica-2017.pdf,assets/migrated/documents/1c45297758f0_zaverecny-ucet-obce-ochodnica-2017.pdf,595993,200
asset,https://www.ochodnica.sk/files/downloads/zaverecny-ucet-obce-ochodnica-2016.pdf,assets/migrated/documents/2249d243c87f_zaverecny-ucet-obce-ochodnica-2016.pdf,505615,200
asset,https://www.ochodnica.sk/files/downloads/zaverecny-ucet-ochodnica-2014.pdf,assets/migrated/documents/475eec32a89a_zaverecny-ucet-ochodnica-2014.pdf,402632,200
asset,https://www.ochodnica.sk/files/downloads/zaverecny-ucet-2013.pdf,assets/migrated/documents/feeb68b40379_zaverecny-ucet-2013.pdf,1357781,200
asset,https://www.ochodnica.sk/files/downloads/plan-kontroly-2023-1-polrok.pdf,assets/migrated/documents/5bb60191a500_plan-kontroly-2023-1-polrok.pdf,190326,200
asset,https://www.ochodnica.sk/files/downloads/danove-priznanie-za-rok-2025.pdf,assets/migrated/documents/904a62cb3032_danove-priznanie-za-rok-2025.pdf,3675681,200
asset,https://www.ochodnica.sk/files/downloads/danove-za-rok-2024.pdf,assets/migrated/documents/544b481943c0_danove-za-rok-2024.pdf,17144305,200
asset,https://www.ochodnica.sk/files/downloads/majetkove-priznanie-za-rok-2023.pdf,assets/migrated/documents/f6688637d3db_majetkove-priznanie-za-rok-2023.pdf,3649425,200
asset,https://www.ochodnica.sk/files/downloads/majetkove-priznanie-za-r-2022.pdf,assets/migrated/documents/e3caf149a41d_majetkove-priznanie-za-r-2022.pdf,3704996,200
asset,https://www.ochodnica.sk/files/downloads/majetkove-priznanie-za-r-2021.pdf,assets/migrated/documents/6563f9b83c45_majetkove-priznanie-za-r-2021.pdf,3215777,200
asset,https://www.ochodnica.sk/files/downloads/majetkove-priznanie-za-r-2020.pdf,assets/migrated/documents/9a143b15e020_majetkove-priznanie-za-r-2020.pdf,3215834,200
asset,https://www.ochodnica.sk/files/downloads/majetkove-priznanie-duroska-2019.pdf,assets/migrated/documents/6a114cc9f60a_majetkove-priznanie-duroska-2019.pdf,3252124,200
page,https://www.ochodnica.sk/sk/o-obci/zakladne-dokumenty.html,sk/o-obci/zakladne-dokumenty.html,46907,200
page,https://www.ochodnica.sk/sk/o-obci/partnerske-obce.html,sk/o-obci/partnerske-obce.html,39404,200
asset,https://www.ochodnica.sk/img/galleries/42/big/5cfa0bb562c12.jpg,assets/migrated/images/e7959ddb2eb1_5cfa0bb562c12.jpg,168634,200
asset,https://www.ochodnica.sk/img/galleries/42/small/5cfa0bb562c12.jpg,assets/migrated/images/72abda2969cc_5cfa0bb562c12.jpg,89229,200
asset,https://www.ochodnica.sk/img/galleries/42/big/5cfa0e06431aa.jpg,assets/migrated/images/5920b5e5225d_5cfa0e06431aa.jpg,189950,200
